"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 3","Citywide",0.944,0.8896,0.9841
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 4","Citywide",0.9533,0.9043,0.9913
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 5","Citywide",1,0.9829,1
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 6","Citywide",0.9913,0.9636,1
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 7","Citywide",0.9213,0.8535,0.969
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 8","Citywide",0.9904,0.9569,1
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Survey Area 9","Citywide",0.9453,0.8906,0.9849
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Wealth Quintile 1","Citywide",0.9482,0.9173,0.9732
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Wealth Quintile 2","Citywide",0.9868,0.9685,1
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Wealth Quintile 3","Citywide",0.9556,0.9277,0.9797
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Wealth Quintile 4","Citywide",0.9708,0.9461,0.9914
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Wealth Quintile 5","Citywide",0.9571,0.9292,0.9816
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Overall","Citywide",0.9626,0.9479,0.9762
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 1","Slum",0.1014,0.0784,0.1294
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 2","Slum",0.1396,0.1188,0.1627
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 3","Slum",0.0977,0.0625,0.1433
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 4","Slum",0.1101,0.0774,0.1466
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 5","Slum",0.0678,0.0501,0.0864
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 6","Slum",0.099,0.0667,0.1368
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 7","Slum",0.1014,0.0799,0.1355
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 8","Slum",0.081,0.0582,0.1037
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 9","Slum",0.1281,0.1013,0.156
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 1","Slum",0.2264,0.2128,0.2411
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 2","Slum",0.0823,0.0773,0.0877
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 3","Slum",0.0234,0.0217,0.0256
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 4","Slum",0.0033,0.0029,0.0037
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 5","Slum",2e-04,0,5e-04
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Overall","Slum",0.1222,0.1121,0.1326
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 1","Citywide",0.0451,0.028,0.063
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 2","Citywide",0.1266,0.1102,0.1477
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 3","Citywide",0.0456,0.0297,0.0644
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 4","Citywide",0.0309,0.0159,0.0536
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 5","Citywide",0.0265,0.0173,0.0383
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 6","Citywide",0.0274,0.0145,0.0433
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 7","Citywide",0.0374,0.0247,0.0498
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 8","Citywide",0.0075,0.0037,0.0137
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Survey Area 9","Citywide",0.0632,0.0441,0.0862
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 1","Citywide",0.2267,0.2117,0.2412
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 2","Citywide",0.0818,0.0765,0.0864
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 3","Citywide",0.0214,0.0199,0.0232
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 4","Citywide",0.0035,0.0033,0.0038
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 5","Citywide",2e-04,1e-04,2e-04
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Overall","Citywide",0.055,0.0484,0.0611
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 1","Slum",4.3676,3.7478,5.1184
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 2","Slum",4.5187,4.2,4.8441
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 3","Slum",3.8281,3.4992,4.1258
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 4","Slum",4.5455,4.0152,5.0909
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 5","Slum",3.9394,3.4394,4.5303
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 6","Slum",4.2424,3.8182,4.6212
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 7","Slum",4.303,3.9091,4.7424
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 8","Slum",3.931,3.4655,4.4483
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 9","Slum",3.3919,3.0669,3.7709
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 1","Slum",4.4,4.2,4.6303
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 2","Slum",4.4577,4.2327,4.7348
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 3","Slum",3.8889,3.6298,4.1965
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 4","Slum",3.5806,3.1408,4.069
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 5","Slum",4.75,4.25,5.3333
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Overall","Slum",4.3009,4.1336,4.4551
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 1","Citywide",4.4552,4.1784,4.8743
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 2","Citywide",4.5088,4.2655,4.792
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 3","Citywide",4.1769,3.8612,4.5773
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 4","Citywide",4.6364,4.2348,5.0621
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 5","Citywide",4.5606,4.1814,5.0386
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 6","Citywide",4.4924,4.1284,4.7883
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 7","Citywide",4.9015,4.4765,5.4019
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 8","Citywide",4.8492,4.5631,5.2226
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Survey Area 9","Citywide",4.2174,3.913,4.588
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 1","Citywide",4.4799,4.2691,4.6715
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 2","Citywide",4.5248,4.2927,4.7532
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 3","Citywide",4.7402,4.4278,5.0862
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 4","Citywide",4.949,4.6931,5.2504
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 5","Citywide",4.3415,4.1868,4.5232
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Overall","Citywide",4.6014,4.489,4.7255
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 1","Slum",0.2363,0.1923,0.2792
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 2","Slum",0.2978,0.2644,0.3341
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 3","Slum",0.2277,0.1794,0.2888
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 4","Slum",0.2362,0.1819,0.2913
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 5","Slum",0.1802,0.1438,0.2156
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 6","Slum",0.2193,0.1729,0.2778
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 7","Slum",0.2444,0.1995,0.2892
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 8","Slum",0.2119,0.1642,0.2586
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Survey Area 9","Slum",0.2871,0.246,0.3248
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 1","Slum",0.4475,0.4324,0.4646
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 2","Slum",0.2126,0.2052,0.2204
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 3","Slum",0.0979,0.0917,0.1037
