"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","South City Corporation","Low Income Area",0.0943,0.0855,0.1038
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","North City Corporation","Low Income Area",0.1157,0.1055,0.1247
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","South City Corporation","Low Income Area",0.0858,0.0777,0.0942
"Bangladesh","BGD","Mar",2017,"Mean number of household members","nMembers","North City Corporation","Low Income Area",4.4129,4.2523,4.5802
"Bangladesh","BGD","Mar",2017,"Mean number of household members","nMembers","South City Corporation","Low Income Area",3.8141,3.6382,3.9838
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","North City Corporation","Low Income Area",19.6638,18.214,21.0508
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","South City Corporation","Low Income Area",16.5695,14.4754,18.8914
"Bangladesh","BGD","Mar",2017,"Household acceptble sanitation score","acceptScore","Wealth Quintile 1","Low Income Area",2.3547,2.2116,2.4786
"Bangladesh","BGD","Mar",2017,"Household acceptble sanitation score","acceptScore","Wealth Quintile 2","Low Income Area",2.2249,2.0926,2.3621
"Bangladesh","BGD","Mar",2017,"Household acceptble sanitation score","acceptScore","Wealth Quintile 3","Low Income Area",2.5,2.3488,2.6546
"Bangladesh","BGD","Mar",2017,"Household acceptble sanitation score","acceptScore","Wealth Quintile 4","Low Income Area",2.5439,2.2542,2.8277
"Bangladesh","BGD","Mar",2017,"Household acceptble sanitation score","acceptScore","Wealth Quintile 5","Low Income Area",1.8667,1.4,2.3343
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 1","Low Income Area",494.4796,198.68,873.8501
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 2","Low Income Area",460.3153,250.4801,787.5646
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 3","Low Income Area",331.625,194.005,526.6583
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 4","Low Income Area",928.5714,16.935,2827.871
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 5","Low Income Area",1333.3333,0,5333.3333
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 1","Low Income Area",492.3077,282.1266,751.9964
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 2","Low Income Area",200,102.5,1428.5714
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 3","Low Income Area",57.1429,0,2660.4167
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 4","Low Income Area",1000,0,2000
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 5","Low Income Area",100,100,100
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 1","Low Income Area",6.869,6.7807,6.9278
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 2","Low Income Area",6.855,6.7524,6.9448
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 3","Low Income Area",6.9639,6.8484,7
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 4","Low Income Area",7,6.9655,7
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 5","Low Income Area",7,7,7
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 1","Low Income Area",15.2773,13.772,16.5202
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 2","Low Income Area",12.3178,10.9663,13.6717
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 3","Low Income Area",18.6626,17.191,19.8568
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 4","Low Income Area",15.569,13.4728,18.0368
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 5","Low Income Area",6.4667,4.1333,10.0692
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 1","Low Income Area",2.2294,1,3.5727
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 2","Low Income Area",0.9569,0.3429,1.6827
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 3","Low Income Area",2.0186,0.8619,3.6353
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 4","Low Income Area",1.0909,0,3.6742
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 5","Low Income Area",0,0,0.6667
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 1","Low Income Area",0.9692,0.8979,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 2","Low Income Area",0.9667,0.8696,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 3","Low Income Area",1,0.9309,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 4","Low Income Area",1,0.6,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 5","Low Income Area",1,0.6,1
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 1","Low Income Area",0.8428,0.7946,0.89
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 2","Low Income Area",0.9245,0.8837,0.9621
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 3","Low Income Area",0.9107,0.8562,0.951
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 4","Low Income Area",0.8438,0.733,0.9298
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 5","Low Income Area",0.5333,0.2667,0.7507
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 1","Low Income Area",0.3278,0.2619,0.4028
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 2","Low Income Area",0.1651,0.1152,0.2266
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 3","Low Income Area",0.1728,0.1158,0.2399
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 4","Low Income Area",0.0172,0,0.0667
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 5","Low Income Area",0,0,0.0625
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 1","Low Income Area",0.2008,0.1435,0.2659
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 2","Low Income Area",0.2207,0.1586,0.2823
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 3","Low Income Area",0.1265,0.0764,0.1791
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 4","Low Income Area",0.2833,0.1578,0.4032
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 5","Low Income Area",0.3125,0.1089,0.5625
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 1","Low Income Area",0.0897,0.0528,0.1322
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 2","Low Income Area",0.1014,0.0613,0.1527
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 3","Low Income Area",0.0357,0.012,0.0641
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 4","Low Income Area",0.05,0,0.1186
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 5","Low Income Area",0.0625,0,0.2
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 1","Low Income Area",0.3111,0.2475,0.3824
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 2","Low Income Area",0.3251,0.2669,0.3905
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 3","Low Income Area",0.1557,0.0997,0.2202
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 4","Low Income Area",0.2712,0.1638,0.4037
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 5","Low Income Area",0.1875,0,0.4
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 1","Low Income Area",0.9795,0.9561,0.9958
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 2","Low Income Area",0.9254,0.8847,0.9617
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 3","Low Income Area",0.8931,0.8395,0.9338
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 4","Low Income Area",0.9286,0.8421,0.9833
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 5","Low Income Area",1,1,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 1","Low Income Area",0.859,0.8095,0.9065
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 2","Low Income Area",0.8947,0.84,0.9375
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 3","Low Income Area",0.9745,0.9375,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 4","Low Income Area",1,0.9655,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 5","Low Income Area",1,1,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 1","Low Income Area",0.5844,0.517,0.6498
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 2","Low Income Area",0.5735,0.4952,0.6479
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 3","Low Income Area",0.6886,0.6121,0.7588
